time,delta1_true,delta1_est,delta2_true,delta2_est,delta3_true,delta3_est,omega1_true,omega1_est,omega2_true,omega2_est,omega3_true,omega3_est
46.3500,263.279507,263.279522,263.541820,263.541838,263.517916,263.517925,4.001826,4.001826,4.024651,4.024724,4.305553,4.305994
46.4000,263.479016,263.479024,263.744524,263.744537,263.734054,263.734040,3.980438,3.980418,4.083487,4.083546,4.325980,4.326367
46.4500,263.677764,263.677775,263.950087,263.950098,263.949132,263.949128,3.971733,3.971717,4.137441,4.137486,4.264294,4.264730
46.5000,263.876409,263.876417,264.158032,264.158045,264.159403,264.159381,3.976104,3.976080,4.177306,4.177353,4.138352,4.138750
46.5500,264.075552,264.075561,264.367454,264.367457,264.362483,264.362478,3.991037,3.991019,4.195490,4.195504,3.983610,3.984056
46.6000,264.275613,264.275636,264.577144,264.577162,264.558004,264.558020,4.012002,4.012020,4.187585,4.187641,3.843134,3.843650
46.6500,264.476764,264.476779,264.785773,264.785777,264.747692,264.747709,4.033731,4.033726,4.153478,4.153491,3.755864,3.756381
46.7000,264.678920,264.678918,264.992129,264.992113,264.934893,264.934883,4.051554,4.051500,4.097735,4.097698,3.746018,3.746451
46.7500,264.881803,264.881804,265.195330,265.195344,265.123642,265.123644,4.062463,4.062416,4.029089,4.029145,3.816286,3.816738
46.8000,265.085036,265.085043,265.395014,265.395008,265.317536,265.317548,4.065624,4.065595,3.959072,3.959081,3.946840,3.947300
46.8500,265.288256,265.288267,265.591421,265.591429,265.518720,265.518714,4.062244,4.062228,3.900014,3.900072,4.100795,4.101182
46.9000,265.491194,265.491195,265.785381,265.785388,265.727278,265.727261,4.054873,4.054828,3.862749,3.862811,4.234724,4.235075
46.9500,265.693725,265.693746,265.978182,265.978182,265.941224,265.941229,4.046405,4.046413,3.854475,3.854515,4.311157,4.311572
